date,symbol,day_flow_usd,sum21_usd,cumulative_usd
2024-12-14,BITB,11006451,177625923,2104780876
2024-12-17,BITB,7221501,177553731,2112002377
2024-12-18,BITB,3702352,173335876,2115704729
2024-12-19,BITB,5251568,169796691,2120956297
2024-12-20,BITB,8849002,167953201,2129805299
2024-12-21,BITB,3888296,168359367,2133693595
2024-12-24,BITB,7527087,165662930,2141220682
2024-12-25,BITB,9761668,167323653,2150982350
2024-12-26,BITB,2603628,158630700,2153585978
2024-12-27,BITB,7551339,153266051,2161137317
2024-12-28,BITB,11489627,160782298,2172626944
2024-12-31,BITB,5921876,152381494,2178548820
2025-01-01,BITB,4908701,151550074,2183457521
2025-01-02,BITB,14550329,158173484,2198007850
2025-01-03,BITB,13344871,156890521,2211352721
2025-01-04,BITB,7225108,159124326,2218577829
2025-01-07,BITB,4198079,160721448,2222775908
2025-01-08,BITB,3734051,158451326,2226509959
2025-01-09,BITB,8262965,157969709,2234772924
2025-01-10,BITB,4042935,154464086,2238815859
2025-01-11,BITB,9644258,154685692,2248460117
2025-01-14,BITB,4657873,148337114,2253117990
2025-01-15,BITB,8069634,149185247,2261187624
2025-01-16,BITB,8258947,153741842,2269446571
2025-01-17,BITB,10505711,158995985,2279952282
2025-01-18,BITB,11909898,162056881,2291862180
2025-01-21,BITB,8743997,166912582,2300606177
2025-01-22,BITB,7321216,166706711,2307927393
2025-01-23,BITB,4190286,161135329,2312117679
2025-01-24,BITB,6345476,164877177,2318463155
2025-01-25,BITB,4373544,161699382,2322836699
2025-01-28,BITB,8761537,158971292,2331598236
2025-01-29,BITB,8648005,161697421,2340246241
2025-01-30,BITB,3856577,160645297,2344102818
2025-01-31,BITB,4865810,150960778,2348968628
2025-02-01,BITB,10412829,148028736,2359381457
2025-02-04,BITB,4138887,144942515,2363520344
2025-02-05,BITB,5196419,145940855,2368716763
2025-02-06,BITB,4820825,147027629,2373537588
2025-02-07,BITB,11308908,150073572,2384846496
2025-02-08,BITB,3841752,149872389,2388688248
2025-02-11,BITB,13047284,153275415,2401735532
2025-02-12,BITB,10785252,159402794,2412520784
2025-02-13,BITB,8445680,159778840,2420966464
2025-02-14,BITB,11844514,163364407,2432810978
2025-02-15,BITB,7317416,160176112,2440128394
2025-02-18,BITB,6437175,154703389,2446565569
2025-02-19,BITB,7665019,153624411,2454230588
2025-02-20,BITB,7677704,153980899,2461908292
2025-02-21,BITB,11311502,161102115,2473219794
2025-02-22,BITB,8482225,163238864,2481702019
2025-02-25,BITB,3836964,162702284,2485538983
2025-02-26,BITB,12984309,166925056,2498523292
2025-02-27,BITB,5031254,163308305,2503554546
2025-02-28,BITB,3355366,162807094,2506909912
2025-03-01,BITB,2978812,160920096,2509888724
2025-03-04,BITB,3713675,154220942,2513602399
2025-03-05,BITB,3667059,153749114,2517269458
2025-03-06,BITB,9567902,158120597,2526837360
2025-03-07,BITB,13711840,167011612,2540549200
2025-03-08,BITB,5394377,161097081,2545943577
2025-03-10,BITB,11972829,169228158,2557916406
2025-03-11,BITB,10700152,166881026,2568616558
2025-03-12,BITB,12124544,168220318,2580741102
2025-03-13,BITB,5518381,165293019,2586259483
2025-03-14,BITB,7792434,161240939,2594051917
2025-03-17,BITB,6828048,160751571,2600879965
2025-03-18,BITB,8942524,163256920,2609822489
2025-03-19,BITB,12058572,167650473,2621881061
2025-03-20,BITB,11134023,171106792,2633015084
2025-03-21,BITB,4395002,164190292,2637410086
2025-03-24,BITB,8977025,164685092,2646387111
2025-03-25,BITB,6610217,167458345,2652997328
2025-03-26,BITB,4732310,159206346,2657729638
2025-03-27,BITB,9145062,163320154,2666874700
2025-03-28,BITB,10098080,170062868,2676972780
2025-03-31,BITB,5410166,172494222,2682382946
2025-04-01,BITB,6295486,175076033,2688678432
2025-04-02,BITB,3376892,174785866,2692055324
2025-04-03,BITB,7334911,172552875,2699390235
2025-04-04,BITB,10295979,169137014,2709686214
2025-04-07,BITB,8672429,172415066,2718358643
2025-04-08,BITB,5694456,166136693,2724053099
2025-04-09,BITB,9018135,164454676,2733071234
2025-04-10,BITB,4593343,156923475,2737664577
2025-04-11,BITB,11116557,162521651,2748781134
2025-04-14,BITB,5132518,159861735,2753913652
2025-04-15,BITB,5340793,158374480,2759254445
2025-04-16,BITB,7544109,156976065,2766798554
2025-04-17,BITB,5558174,150475667,2772356728
2025-04-18,BITB,8064517,147406161,2780421245
2025-04-21,BITB,5727687,148738846,2786148932
2025-04-22,BITB,6506208,146268029,2792655140
2025-04-23,BITB,7453012,147110824,2800108152
2025-04-24,BITB,6666354,149044868,2806774506
2025-04-25,BITB,12228054,152127860,2819002560
2025-04-28,BITB,4049615,146079395,2823052175
2025-04-29,BITB,8706450,149375679,2831758625
2025-04-30,BITB,5617834,148698027,2837376459
2025-05-01,BITB,4571795,149892930,2841948254
2025-05-02,BITB,8327289,150885308,2850275543
2025-05-05,BITB,12855018,153444347,2863130561
2025-05-06,BITB,3898466,148670384,2867029027
2025-05-07,BITB,7881172,150857100,2874910199
2025-05-08,BITB,8420972,150259937,2883331171
2025-05-09,BITB,9257885,154924479,2892589056
2025-05-12,BITB,9318377,153126299,2901907433
2025-05-13,BITB,11241645,159235426,2913149078
2025-05-14,BITB,3930746,157825379,2917079824
2025-05-15,BITB,13833503,164114773,2930913327
2025-05-16,BITB,4007663,162564262,2934920990
2025-05-19,BITB,4185083,158684828,2939106073
2025-05-20,BITB,3980306,156937447,2943086379
2025-05-21,BITB,9673962,160105201,2952760341
2025-05-22,BITB,9558781,162210970,2962319122
2025-05-23,BITB,4922355,160466971,2967241477
2025-05-26,BITB,11559742,159798659,2978801219
2025-05-27,BITB,7433442,163182486,2986234661
2025-05-28,BITB,5950925,160426961,2992185586
2025-05-29,BITB,8692419,163501546,3000878005
2025-05-30,BITB,3973486,162903237,3004851491
2025-06-02,BITB,6921161,161497109,3011772652
2025-06-03,BITB,5317031,153959122,3017089683
2025-06-04,BITB,7667687,157728343,3024757370
2025-06-05,BITB,4040485,153887656,3028797855
2025-06-06,BITB,5416286,150882970,3034214141
2025-06-09,BITB,8829939,150455024,3043044080
2025-06-10,BITB,14550204,155686851,3057594284
2025-06-11,BITB,10596708,155041914,3068190992
2025-06-12,BITB,4598544,155709712,3072789536
2025-06-13,BITB,8666062,150542271,3081455598
2025-06-16,BITB,4844268,151378876,3086299866
2025-06-17,BITB,6234178,153427971,3092534044
2025-06-18,BITB,6194758,155642423,3098728802
2025-06-19,BITB,4430043,150398504,3103158845
2025-06-20,BITB,9743951,150583674,3112902796
2025-06-23,BITB,11252925,156914244,3124155721
2025-06-24,BITB,3917340,149271842,3128073061
2025-06-25,BITB,11376807,153215207,3139449868
2025-06-26,BITB,9405412,156669694,3148855280
2025-06-27,BITB,8380366,156357641,3157235646
2025-06-30,BITB,11896223,164280378,3169131869
2025-07-01,BITB,3299434,160658651,3172431303
2025-07-02,BITB,5115418,160457038,3177546721
2025-07-03,BITB,10998173,163787524,3188544894
2025-07-04,BITB,5585273,165332312,3194130167
2025-07-07,BITB,3093064,163009090,3197223231
2025-07-08,BITB,8458763,162637914,3205681994
2025-07-09,BITB,5596143,153683853,3211278137
2025-07-10,BITB,3571088,146658233,3214849225
2025-07-11,BITB,9572020,151631709,3224421245
2025-07-14,BITB,12870946,155836593,3237292191
2025-07-15,BITB,5203185,156195510,3242495376
2025-07-16,BITB,9860874,159822206,3252356250
2025-07-17,BITB,9216497,162843945,3261572747
2025-07-18,BITB,8229547,166643449,3269802294
2025-07-21,BITB,6946636,163846134,3276748930
2025-07-22,BITB,11788797,164382006,3288537727
2025-07-23,BITB,9988913,170453579,3298526640
2025-07-24,BITB,14286190,173362962,3312812830
2025-07-25,BITB,3869391,167826941,3316682221
2025-07-28,BITB,5322128,164768703,3322004349
2025-07-29,BITB,4395385,157267865,3326399734
2025-07-30,BITB,9448111,163416542,3335847845
2025-07-31,BITB,3626596,161927720,3339474441
2025-08-01,BITB,6270859,157200406,3345745300
2025-08-04,BITB,10047617,161662750,3355792917
2025-08-05,BITB,10919483,169489169,3366712400
2025-08-06,BITB,5445493,166475899,3372157893
2025-08-07,BITB,7556136,168435892,3379714029
2025-08-08,BITB,7224881,172089685,3386938910
2025-08-11,BITB,12596288,175113953,3399535198
2025-08-12,BITB,12349428,174592435,3411884626
2025-08-13,BITB,3769158,173158408,3415653784
2025-08-14,BITB,5188829,168486363,3420842613
2025-08-15,BITB,12395476,171665342,3433238089
2025-08-18,BITB,8865915,172301710,3442104004
2025-08-19,BITB,9335274,174690348,3451439278
2025-08-20,BITB,7805539,170707090,3459244817
2025-08-21,BITB,10135064,170853241,3469379881
2025-08-22,BITB,5995289,162562340,3475375170
2025-08-25,BITB,5601542,164294491,3480976712
2025-08-26,BITB,8815034,167787397,3489791746
2025-08-27,BITB,8457465,171849477,3498249211
2025-08-28,BITB,8277189,170678555,3506526400
2025-08-29,BITB,5952889,173004848,3512479289
2025-09-01,BITB,2721963,169455952,3515201252
2025-09-02,BITB,10523635,169931970,3525724887
2025-09-03,BITB,5415689,164428176,3531140576
2025-09-04,BITB,4403100,163385783,3535543676
2025-09-05,BITB,6487115,162316762,3542030791
2025-09-08,BITB,11151808,166243689,3553182599
2025-09-09,BITB,4712836,158360237,3557895435
2025-09-10,BITB,3694590,149705399,3561590025
2025-09-11,BITB,5626259,151562500,3567216284
2025-09-12,BITB,3849025,150222696,3571065309
2025-09-15,BITB,7165382,144992602,3578230691
2025-09-16,BITB,5762179,141888866,3583992870
2025-09-17,BITB,11751292,144304884,3595744162
2025-09-18,BITB,11757618,148256963,3607501780
2025-09-19,BITB,3779015,141900914,3611280795
2025-09-22,BITB,10725741,146631366,3622006536
2025-09-23,BITB,12298855,153328679,3634305391
2025-09-24,BITB,6418977,150932622,3640724368
2025-09-25,BITB,6761124,149236281,3647485492
2024-01-11,ARKB,9431306,0,9431306
2024-01-12,ARKB,15064518,0,24495824
2024-01-13,ARKB,18573487,0,43069311
2024-01-16,ARKB,13632771,0,56702082
2024-01-17,ARKB,9384617,0,66086699
2024-01-18,ARKB,8522744,0,74609443
2024-01-19,ARKB,10071220,0,84680663
2024-01-20,ARKB,15444494,0,100125157
2024-01-23,ARKB,12838468,0,112963625
2024-01-24,ARKB,15820118,0,128783743
2024-01-25,ARKB,4701902,0,133485645
2024-01-26,ARKB,14392088,0,147877733
2024-01-27,ARKB,7916082,0,155793815
2024-01-30,ARKB,10246275,0,166040090
2024-01-31,ARKB,8940986,0,174981076
2024-02-01,ARKB,11103197,0,186084273
2024-02-02,ARKB,7961457,0,194045730
2024-02-03,ARKB,5509407,0,199555137
2024-02-06,ARKB,9385922,0,208941059
2024-02-07,ARKB,4453139,0,213394198
2024-02-08,ARKB,9486302,222880500,222880500
2024-02-09,ARKB,7949378,221398572,230829878
2024-02-10,ARKB,4278951,210613005,235108829
2024-02-13,ARKB,9505249,201544767,244614078
2024-02-14,ARKB,5406249,193318245,250020327
2024-02-15,ARKB,3169075,187102703,253189402
2024-02-16,ARKB,9842960,188422919,263032362
2024-02-17,ARKB,8713054,187064753,271745416
2024-02-20,ARKB,7252115,178872374,278997531
2024-02-21,ARKB,3252546,169286452,282250077
2024-02-22,ARKB,3018218,156484552,285268295
2024-02-23,ARKB,5063782,156846432,290332077
2024-02-24,ARKB,3127616,145581960,293459693
2024-02-27,ARKB,5686961,143352839,299146654
2024-02-28,ARKB,8440869,141547433,307587523
2024-02-29,ARKB,7844699,140451146,315432222
2024-03-01,ARKB,7163621,136511570,322595843
2024-03-02,ARKB,8581719,137131832,331177562
2024-03-05,ARKB,8948113,140570538,340125675
2024-03-06,ARKB,4273883,135458499,344399558
2024-03-07,ARKB,4251745,135257105,348651303
2024-03-08,ARKB,12157827,137928630,360809130
2024-03-09,ARKB,6955581,136934833,367764711
2024-03-11,ARKB,11610960,144266842,379375671
2024-03-12,ARKB,4584479,139346072,383960150
2024-03-13,ARKB,5471029,139410852,389431179
2024-03-14,ARKB,2627314,138869091,392058493
2024-03-15,ARKB,5331385,134357516,397389878
2024-03-18,ARKB,8267444,133911906,405657322
2024-03-19,ARKB,4161345,130821136,409818667
2024-03-20,ARKB,13573594,141142184,423392261
2024-03-21,ARKB,5677349,143801315,429069610
2024-03-22,ARKB,4130633,142868166,433200243
2024-03-25,ARKB,6632075,146372625,439832318
2024-03-26,ARKB,2275069,142960733,442107387
2024-03-27,ARKB,7211916,141731780,449319303
2024-03-28,ARKB,5466698,139353779,454786001
2024-03-29,ARKB,5203560,137393718,459989561
2024-04-01,ARKB,9631540,138443539,469621101
2024-04-02,ARKB,13135606,142631032,482756707
2024-04-03,ARKB,9397678,147754827,492154385
2024-04-04,ARKB,13855926,157359008,506010311
2024-04-05,ARKB,9184225,154385406,515194536
2024-04-08,ARKB,4400441,151830266,519594977
2024-04-09,ARKB,6019665,146238971,525614642
2024-04-10,ARKB,3317735,144972227,528932377
2024-04-11,ARKB,5649237,145150435,534581614
2024-04-12,ARKB,5089040,147612161,539670654
2024-04-15,ARKB,1917926,144198702,541588580
2024-04-16,ARKB,2566450,138497708,544155030
2024-04-17,ARKB,4472620,138808983,548627650
2024-04-18,ARKB,4725360,129960749,553353010
2024-04-19,ARKB,6081581,130364981,559434591
2024-04-22,ARKB,6260127,132494475,565694718
2024-04-23,ARKB,3672766,129535166,569367484
2024-04-24,ARKB,2299608,129559705,571667092
2024-04-25,ARKB,6517626,128865415,578184718
2024-04-26,ARKB,7790267,131188984,585974985
2024-04-29,ARKB,5260090,131245514,591235075
2024-04-30,ARKB,5024305,126638279,596259380
2024-05-01,ARKB,5546575,119049248,601805955
2024-05-02,ARKB,9117622,118769192,610923577
2024-05-03,ARKB,6006615,110919881,616930192
2024-05-06,ARKB,4753930,106489586,621684122
2024-05-07,ARKB,9469357,111558502,631153479
2024-05-08,ARKB,4429394,109968231,635582873
2024-05-09,ARKB,3235390,109885886,638818263
2024-05-10,ARKB,2961146,107197795,641779409
2024-05-13,ARKB,2494066,104602821,644273475
2024-05-14,ARKB,6815996,109500891,651089471
2024-05-15,ARKB,6786752,113721193,657876223
2024-05-16,ARKB,2942591,112191164,660818814
2024-05-17,ARKB,5332202,112798006,666151016
2024-05-20,ARKB,6046857,112763282,672197873
2024-05-21,ARKB,6541147,113044302,678739020
2024-05-22,ARKB,7594970,116966506,686333990
2024-05-23,ARKB,2357076,117023974,688691066
2024-05-24,ARKB,3618174,114124522,692309240
2024-05-27,ARKB,8560700,114894955,700869940
2024-05-28,ARKB,4322510,113957375,705192450
2024-05-29,ARKB,3476647,112409717,708669097
2024-05-30,ARKB,3901153,110764295,712570250
2024-05-31,ARKB,4261657,105908330,716831907
2024-06-03,ARKB,8215629,108117344,725047536
2024-06-04,ARKB,6543607,109907021,731591143
2024-06-05,ARKB,3941789,104379453,735532932
2024-06-06,ARKB,1694879,101644938,737227811
2024-06-07,ARKB,3133312,101542860,740361123
2024-06-10,ARKB,4389237,102970951,744750360
2024-06-11,ARKB,3957333,104434218,748707693
2024-06-12,ARKB,4310069,101928291,753017762
2024-06-13,ARKB,2408999,97550538,755426761
2024-06-14,ARKB,5959347,100567294,761386108
2024-06-17,ARKB,7103556,102338648,768489664
2024-06-18,ARKB,5200196,101491987,773689860
2024-06-19,ARKB,3637156,98587996,777327016
2024-06-20,ARKB,8881611,99874637,786208627
2024-06-21,ARKB,1511193,99028754,787719820
2024-06-24,ARKB,3288209,98698789,791008029
2024-06-25,ARKB,3879491,94017580,794887520
2024-06-26,ARKB,6773555,96468625,801661075
2024-06-27,ARKB,2562055,95554033,804223130
2024-06-28,ARKB,6315521,97968401,810538651
2024-07-01,ARKB,5051731,98758475,815590382
2024-07-02,ARKB,3773936,94316782,819364318
2024-07-03,ARKB,3110962,90884137,822475280
2024-07-04,ARKB,8531165,95473513,831006445
2024-07-05,ARKB,2006985,95785619,833013430
2024-07-08,ARKB,9593828,102246135,842607258
2024-07-09,ARKB,4277982,102134880,846885240
2024-07-10,ARKB,2836614,101014161,849721854
2024-07-11,ARKB,5139354,101843446,854861208
2024-07-12,ARKB,6274723,105709170,861135931
2024-07-15,ARKB,3075256,102825079,864211187
2024-07-16,ARKB,5165331,100886854,869376518
2024-07-17,ARKB,4504491,100191149,873881009
2024-07-18,ARKB,2492036,99046029,876373045
2024-07-19,ARKB,6472553,96636971,882845598
2024-07-22,ARKB,5885139,101010917,888730737
2024-07-23,ARKB,3950690,101673398,892681427
2024-07-24,ARKB,4688991,102482898,897370418
2024-07-25,ARKB,6561097,102270440,903931515
2024-07-26,ARKB,9476145,109184530,913407660
2024-07-29,ARKB,5151193,108020202,918558853
2024-07-30,ARKB,5118059,108086530,923676912
2024-07-31,ARKB,1649760,105962354,925326672
2024-08-01,ARKB,2083378,104934770,927410050
2024-08-02,ARKB,6945237,103348842,934355287
2024-08-05,ARKB,3002160,104344017,937357447
2024-08-06,ARKB,9030093,103780282,946387540
2024-08-07,ARKB,5084052,104586352,951471592
2024-08-08,ARKB,7128142,108877880,958599734
2024-08-09,ARKB,2226116,105964642,960825850
2024-08-12,ARKB,4789519,104479438,965615369
2024-08-13,ARKB,2401465,103805647,968016834
2024-08-14,ARKB,4332318,102972634,972349152
2024-08-15,ARKB,5878469,104346612,978227621
2024-08-16,ARKB,4284569,106139145,982512190
2024-08-19,ARKB,6622669,106289261,989134859
2024-08-20,ARKB,4960245,105364367,994095104
2024-08-21,ARKB,5867578,107281255,999962682
2024-08-22,ARKB,4105977,106698241,1004068659
2024-08-23,ARKB,6089061,106226205,1010157720
2024-08-26,ARKB,3278181,100028241,1013435901
2024-08-27,ARKB,4368679,99245727,1017804580
2024-08-28,ARKB,5468934,99596602,1023273514
2024-08-29,ARKB,3968722,101915564,1027242236
2024-08-30,ARKB,7392959,107225145,1034635195
2024-09-02,ARKB,3119595,103399503,1037754790
2024-09-03,ARKB,9041767,109439110,1046796557
2024-09-04,ARKB,2966380,103375397,1049762937
2024-09-05,ARKB,2266613,100557958,1052029550
2024-09-06,ARKB,6297242,99727058,1058326792
2024-09-09,ARKB,4998861,102499803,1063325653
2024-09-10,ARKB,2282669,99992953,1065608322
2024-09-11,ARKB,5592307,103183795,1071200629
2024-09-12,ARKB,9236359,108087836,1080436988
2024-09-13,ARKB,4184266,106393633,1084621254
2024-09-16,ARKB,3608025,105717089,1088229279
2024-09-17,ARKB,7699445,106793865,1095928724
2024-09-18,ARKB,5430022,107263642,1101358746
2024-09-19,ARKB,3933383,105329447,1105292129
2024-09-20,ARKB,3170848,104394318,1108462977
2024-09-23,ARKB,9508106,107813363,1117971083
2024-09-24,ARKB,4336454,108871636,1122307537
2024-09-25,ARKB,6515933,111018890,1128823470
2024-09-26,ARKB,5035070,110585026,1133858540
2024-09-27,ARKB,9763881,116380185,1143622421
2024-09-30,ARKB,1885649,110872875,1145508070
2024-10-01,ARKB,2380703,110133983,1147888773
2024-10-02,ARKB,4104693,105196909,1151993466
2024-10-03,ARKB,6148211,108378740,1158141677
2024-10-04,ARKB,4927516,111039643,1163069193
2024-10-07,ARKB,2384445,107126846,1165453638
2024-10-08,ARKB,2257985,104385970,1167711623
2024-10-09,ARKB,8668203,110771504,1176379826
2024-10-10,ARKB,3700391,108879588,1180080217
2024-10-11,ARKB,4454117,104097346,1184534334
2024-10-14,ARKB,4819984,104733064,1189354318
2024-10-15,ARKB,1560973,102686012,1190915291
2024-10-16,ARKB,4430134,99416701,1195345425
2024-10-17,ARKB,7417796,101404475,1202763221
2024-10-18,ARKB,2238117,99709209,1205001338
2024-10-21,ARKB,4189248,100727609,1209190586
2024-10-22,ARKB,5286498,96506001,1214477084
2024-10-23,ARKB,2171452,94340999,1216648536
2024-10-24,ARKB,3796792,91621858,1220445328
2024-10-25,ARKB,6578412,93165200,1227023740
2024-10-28,ARKB,4654888,88056207,1231678628
2024-10-29,ARKB,3975915,90146473,1235654543
2024-10-30,ARKB,2100115,89865885,1237754658
2024-10-31,ARKB,4957583,90718775,1242712241
2024-11-01,ARKB,2780577,87351141,1245492818
2024-11-05,ARKB,6706745,89130370,1252199563
2024-11-06,ARKB,8828029,95573954,1261027592
2024-11-07,ARKB,7884729,101200698,1268912321
2024-11-08,ARKB,6054255,98586750,1274966576
2024-11-09,ARKB,4339738,99226097,1279306314
2024-11-12,ARKB,7023504,101795484,1286329818
2024-11-13,ARKB,4537237,101512737,1290867055
2024-11-14,ARKB,3873673,103825437,1294740728
2024-11-15,ARKB,5513093,104908396,1300253821
2024-11-16,ARKB,7799930,105290530,1308053751
2024-11-19,ARKB,6517444,109569857,1314571195
2024-11-20,ARKB,7311301,112691910,1321882496
2024-11-21,ARKB,3336188,110741600,1325218684
2024-11-22,ARKB,8064411,116634559,1333283095
2024-11-23,ARKB,6775759,119613526,1340058854
2024-11-26,ARKB,6814739,119849853,1346873593
2024-11-27,ARKB,5086560,120281525,1351960153
2024-11-28,ARKB,3939764,120245374,1355899917
2024-11-29,ARKB,4133546,122278805,1360033463
2024-11-30,ARKB,6219660,123540882,1366253123
2024-12-03,ARKB,7623664,128383969,1373876787
2024-12-04,ARKB,5723094,127400318,1379599881
2024-12-05,ARKB,3860189,122432478,1383460070
2024-12-06,ARKB,8136300,122684049,1391596370
2024-12-07,ARKB,2906954,119536748,1394503324
2024-12-10,ARKB,4271270,119468280,1398774594
2024-12-11,ARKB,2886944,115331720,1401661538
2024-12-12,ARKB,4930172,115724655,1406591710
2024-12-13,ARKB,2048158,113899140,1408639868
2024-12-14,ARKB,2803504,111189551,1411443372
2024-12-17,ARKB,3826327,107215948,1415269699
2024-12-18,ARKB,3743886,104442390,1419013585
2024-12-19,ARKB,7844862,104975951,1426858447
2024-12-20,ARKB,5132346,106772109,1431990793
2024-12-21,ARKB,6339839,105047537,1438330632
2024-12-24,ARKB,8645398,106917176,1446976030
2024-12-25,ARKB,2604571,102707008,1449580601
2024-12-26,ARKB,1529139,99149587,1451109740
2024-12-27,ARKB,6122607,101332430,1457232347
2024-12-28,ARKB,6273736,103472620,1463506083
2024-12-31,ARKB,8823362,106076322,1472329445
2025-01-01,ARKB,4268054,102720712,1476597499
2025-01-02,ARKB,6911317,103908935,1483508816
2025-01-03,ARKB,5690252,105738998,1489199068
2025-01-04,ARKB,2595165,100197863,1491794233
2025-01-07,ARKB,1751404,99042313,1493545637
2025-01-08,ARKB,3862094,98633137,1497407731
2025-01-09,ARKB,6910756,102656949,1504318487
2025-01-10,ARKB,3827588,101554365,1508146075
2025-01-11,ARKB,4994445,104500652,1513140520
2025-01-14,ARKB,4723600,106420748,1517864120
2025-01-15,ARKB,5223745,107818166,1523087865
2025-01-16,ARKB,5258723,109333003,1528346588
2025-01-17,ARKB,5771888,107260029,1534118476
2025-01-18,ARKB,7051936,109179619,1541170412
2025-01-21,ARKB,8551757,111391537,1549722169
2025-01-22,ARKB,7254067,110000206,1556976236
2025-01-23,ARKB,4075334,111470969,1561051570
2025-01-24,ARKB,4128901,114070731,1565180471
2025-01-25,ARKB,5289730,113237854,1570470201
2025-01-28,ARKB,3045122,110009240,1573515323
2025-01-29,ARKB,1501100,102686978,1575016423
2025-01-30,ARKB,5867106,104286030,1580883529
2025-01-31,ARKB,7387840,104762553,1588271369
2025-02-01,ARKB,8388499,107460800,1596659868
2025-02-04,ARKB,1922049,106787684,1598581917
2025-02-05,ARKB,3909807,108946087,1602491724
2025-02-06,ARKB,6078143,111162136,1608569867
2025-02-07,ARKB,3030124,107281504,1611599991
2025-02-08,ARKB,6996437,110450353,1618596428
2025-02-11,ARKB,5915449,111371357,1624511877
2025-02-12,ARKB,8851531,115499288,1633363408
2025-02-13,ARKB,5127299,115402842,1638490707
2025-02-14,ARKB,5394028,115538147,1643884735
2025-02-15,ARKB,1957821,111724080,1645842556
2025-02-18,ARKB,3243148,107915292,1649085704
2025-02-19,ARKB,9123462,108486997,1658209166
2025-02-20,ARKB,8074636,109307566,1666283802
2025-02-21,ARKB,4499375,109731607,1670783177
2025-02-22,ARKB,2820983,108423689,1673604160
2025-02-25,ARKB,4844624,107978583,1678448784
2025-02-26,ARKB,2582536,107515997,1681031320
2025-02-27,ARKB,6239997,112254894,1687271317
2025-02-28,ARKB,1941036,108328824,1689212353
2025-03-01,ARKB,4512119,105453103,1693724472
2025-03-04,ARKB,7605110,104669714,1701329582
2025-03-05,ARKB,1608228,104355893,1702937810
2025-03-06,ARKB,4636073,105082159,1707573883
2025-03-07,ARKB,6466570,105470586,1714040453
2025-03-08,ARKB,8629101,111069563,1722669554
2025-03-10,ARKB,3389578,107462704,1726059132
2025-03-11,ARKB,1837040,103384295,1727896172
2025-03-12,ARKB,4001537,98534301,1731897709
2025-03-13,ARKB,6949465,100356467,1738847174
2025-03-14,ARKB,8722910,103685349,1747570084
2025-03-17,ARKB,8121073,109848601,1755691157
2025-03-18,ARKB,6290574,112896027,1761981731
2025-03-19,ARKB,4772730,108545295,1766754461
2025-03-20,ARKB,6640639,107111298,1773395100
2025-03-21,ARKB,7732988,110344911,1781128088
2025-03-24,ARKB,6446186,113970114,1787574274
2025-03-25,ARKB,8681900,117807390,1796256174
2025-03-26,ARKB,6198103,121422957,1802454277
2025-03-27,ARKB,6930381,122113341,1809384658
2025-03-28,ARKB,5275428,125447733,1814660086
2025-03-31,ARKB,2726387,123662001,1817386473
2025-04-01,ARKB,3990084,120046975,1821376557
2025-04-02,ARKB,3154571,121593318,1824531128
2025-04-03,ARKB,3516879,120474124,1828048007
2025-04-04,ARKB,4347505,118355059,1832395512
2025-04-07,ARKB,2015668,111741626,1834411180
2025-04-08,ARKB,4682083,113034131,1839093263
2025-04-09,ARKB,5720514,116917605,1844813777
2025-04-10,ARKB,9125154,122041222,1853938931
2025-04-11,ARKB,2630928,117722685,1856569859
2025-04-14,ARKB,2397395,111397170,1858967254
2025-04-15,ARKB,3244146,106520243,1862211400
2025-04-16,ARKB,4808955,105038624,1867020355
2025-04-17,ARKB,5747391,106013285,1872767746
2025-04-18,ARKB,7117767,106490413,1879885513
2025-04-21,ARKB,4161814,102919239,1884047327
2025-04-22,ARKB,3182852,99655905,1887230179
2025-04-23,ARKB,5977576,96951581,1893207755
2025-04-24,ARKB,3406356,94159834,1896614111
2025-04-25,ARKB,6555179,93784632,1903169290
2025-04-28,ARKB,7665836,96175040,1910835126
2025-04-29,ARKB,1988071,95436724,1912823197
2025-04-30,ARKB,9437545,100884185,1922260742
2025-05-01,ARKB,4493724,102223338,1926754466
2025-05-02,ARKB,2358081,101064540,1929112547
2025-05-05,ARKB,2013866,98730901,1931126413
2025-05-06,ARKB,3426030,100141263,1934552443
2025-05-07,ARKB,3328227,98787407,1937880670
2025-05-08,ARKB,6273508,99340401,1944154178
2025-05-09,ARKB,2354046,92569293,1946508224
2025-05-12,ARKB,3077017,93015382,1949585241
2025-05-13,ARKB,5231980,95849967,1954817221
2025-05-14,ARKB,5768836,98374657,1960586057
2025-05-15,ARKB,6777210,100342912,1967363267
2025-05-16,ARKB,2588211,97183732,1969951478
2025-05-19,ARKB,7302932,97368897,1977254410
2025-05-20,ARKB,4662003,97869086,1981916413
2025-05-21,ARKB,3567543,98253777,1985483956
2025-05-22,ARKB,3641208,95917409,1989125164
2025-05-23,ARKB,3515124,96026177,1992640288
2025-05-26,ARKB,2808313,92279311,1995448601
2025-05-27,ARKB,2740433,87353908,1998189034
2025-05-28,ARKB,9918254,95284091,2008107288
2025-05-29,ARKB,4652782,90499328,2012760070
2025-05-30,ARKB,5719023,91724627,2018479093
2025-06-02,ARKB,3542062,92908608,2022021155
2025-06-03,ARKB,3428582,94323324,2025449737
2025-06-04,ARKB,6615271,97512565,2032065008
2025-06-05,ARKB,2491987,96676325,2034556995
2025-06-06,ARKB,2615374,93018191,2037172369
2025-06-09,ARKB,2803425,93467570,2039975794
2025-06-10,ARKB,3204883,93595436,2043180677
